working_capacity_0,working_capacity_1,working_capacity_2,working_capacity_3,fish_production_capacity_0,fish_production_capacity_1,crop_production_capacity_0,crop_production_capacity_1,crop_production_capacity_2,meat_production_capacity_0,meat_production_capacity_1,biodiversity_0,biodiversity_1,abiotic_resources_0,abiotic_resources_1,water_production_capacity_(drinking_water_&_irrigation_water)_0,water_production_capacity_(drinking_water_&_irrigation_water)_1,water_production_capacity_(drinking_water_&_irrigation_water)_2,Year,Company Name,target
71,44,29.0,867.0,2,12.0,96,14.0,753.0,22,15.0,38,51.0,69.0,217.0,38,94.0,664.0,2015,TOSOH CORPORATION,-1.7087999999999999
64,94,42.0,23.0,1,48.0,84,5.0,760.0,19,48.0,27,279.0,2.0,90.0,6,19.0,63.0,2015,LOTTE CHEMICAL CORP,-0.5271
53,48,91.0,407.0,1,21.0,69,87.0,503.0,16,29.0,22,115.0,17.0,68.0,13,78.0,18.0,2015,CABOT CORPORATION,-2.5686
22,79,37.0,111.0,57,451.0,30,14.0,211.0,7,4.0,10,15.0,34.0,209.0,37,95.0,34.0,2015,ALPEK SA DE CV,-1.4941
55,25,74.0,30.0,1,53.0,72,71.0,571.0,16,85.0,26,20.0,1.0,71.0,4,3.0,11.0,2015,"TORAY INDUSTRIES,INC. ",-0.5864
51,48,43.0,41.0,1,35.0,69,44.0,950.0,15,85.0,24,993.0,1.0,32.0,7,52.0,41.0,2015,MITSUI CHEMICALS INCORPORATED,-1.7121000000000002
41,93,39.0,626.0,1,2.0,55,36.0,793.0,12,94.0,17,931.0,40.0,892.0,68,25.0,692.0,2015,METHANEX CORPORATION,-1.9453
30,85,86.0,866.0,75,227.0,40,41.0,705.0,9,36.0,13,773.0,97.0,611.0,16,46.0,470.0,2015,KUMHO PETRO CHEMICAL CO LTD,-2.2087
29,12,64.0,898.0,69,166.0,36,58.0,482.0,8,36.0,14,221.0,6.0,14.0,1,62.0,4.0,2015,SAHARA INTERNATIONAL PETROCHEMICAL CO SJSC,-1.986
18,22,59.0,326.0,58,739.0,22,79.0,311.0,5,38.0,8,84.0,3.0,325.0,11,25.0,31.0,2015,LENZING AG,-2.4215
23,25,30.0,186.0,59,262.0,31,22.0,759.0,7,23.0,10,938.0,30.0,852.0,5,20.0,36.0,2015,ORICA LIMITED,-0.6583
25,7,54.0,785.0,54,294.0,31,63.0,227.0,7,29.0,10,52.0,1.0,99.0,1,67.0,63.0,2015,HANWHA CHEMICAL,-0.9647
22,35,35.0,960.0,72,89.0,30,76.0,598.0,6,98.0,13,695.0,32.0,825.0,2,69.0,81.0,2015,DENKA CO LTD,-1.2718
23,2,15.0,91.0,62,795.0,31,0.0,499.0,7,10.0,11,426.0,44.0,600.0,1,63.0,64.0,2015,KURARAY CO LTD,-0.4559
17,53,49.0,948.0,62,292.0,23,15.0,312.0,5,18.0,9,627.0,67.0,207.0,1,73.0,43.0,2015,TEIJIN LTD,-0.6019
17,5,51.0,824.0,42,830.0,23,10.0,119.0,5,22.0,7,902.0,47.0,205.0,16,65.0,351.0,2015,KANEKA CORPORATION,-0.8549
13,12,89.0,760.0,29,939.0,15,47.0,927.0,3,60.0,5,306.0,24.0,46.0,33,27.0,565.0,2015,TRINSEO S.A.,-0.5323
12,85,67.0,503.0,31,446.0,16,82.0,517.0,3,89.0,5,759.0,42.0,844.0,6,84.0,960.0,2015,KOREA PETRO CHEMICAL IND CO LTD,-0.5698
11,75,63.0,116.0,31,168.0,14,81.0,912.0,3,41.0,5,322.0,5.0,37.0,6,1.0,181.0,2015,LOMON BILLIONS GROUP CO LTD,-4.0451
10,60,11.0,983.0,34,618.0,13,97.0,831.0,3,21.0,5,674.0,30.0,30.0,5,65.0,154.0,2015,TOYOBO CO LTD,-0.6204999999999999
9,24,6.0,547.0,19,824.0,10,32.0,351.0,2,36.0,3,682.0,1.0,73.0,4,16.0,555.0,2015,GRAND PACIFIC PETROCHEMICAL CORPORATION,-1.7031
7,25,37.0,863.0,19,808.0,9,47.0,736.0,2,20.0,3,308.0,26.0,289.0,82,25.0,426.0,2015,ZEON CORPORATION,-0.3558
7,29,97.0,483.0,16,948.0,9,67.0,433.0,2,26.0,3,89.0,5.0,333.0,3,97.0,755.0,2015,CAPRO CORPORATION,
6,28,48.0,242.0,15,183.0,7,19.0,537.0,1,64.0,2,667.0,1.0,1.0,2,88.0,791.0,2015,TAIWAN PROSPERITY CHEMICAL CORPORATION,
5,82,87.0,41.0,11,683.0,6,40.0,194.0,1,46.0,2,216.0,1.0,19.0,39,56.0,725.0,2015,CHINA GENERAL PLASTICS CORPORATION,-2.2735
5,7,76.0,890.0,9,739.0,5,38.0,869.0,1,23.0,1,876.0,1.0,20.0,48,85.0,700.0,2015,ORIENTAL UNION CHEMICAL CORPORATION,-3.4819999999999998
5,29,60.0,75.0,18,960.0,7,2.0,490.0,1,61.0,3,109.0,8.0,965.0,12,37.0,942.0,2015,TOKAI CARBON CO LTD,-1.6200999999999999
2,13,45.0,848.0,5,279.0,2,80.0,746.0,64,840.0,976,418.64977022698787,18.0,321.0,1,14.0,8.0,2015,ADEKA CORPORATION,-0.1797
1,42,3.0,562.0,4,339.0,1,54.0,860.0,35,150.0,636,418.64977022698787,1.0,23.0,2,40.0,587.0,2015,ESSENTRA PLC,-0.0728
2,42,58.0,252.0,6,570.0,1,90.0,146.0,43,214.0,966,418.64977022698787,3.0,20.0,8,21.0,92.0,2015,PALADIN ENERGY LTD,
10,29,87.0,564.0,25,908.0,10,64.0,505.0,2,46.0,4,187.0,7.0,39.0,4,33.0,269.0,2015,WHITEHAVEN COAL LTD,-7.0120000000000005
3,87,49.0,60.0,13,29.0,4,54.0,28.0,1,4.0,1,96.0,52.0,45.0,50,65.0,15.0,2015,ALCOA CORP,-4.638
2,73,84.0,55.0,7,41.0,3,16.0,60.0,71,61.0,1,11.0,30.0,60.0,1,25.0,95.0,2015,HINDALCO INDUSTRIES LIMITED,-3.5686
84,68,45.0,499.0,1,45.0,81,70.0,524.0,19,6.0,26,194.0,52.0,841.0,98,30.0,77.0,2015,SIBANYE GOLD LTD,-14.236400000000001
51,36,56.0,163.0,1,17.0,68,31.0,449.0,16,1.0,21,379.0,8.0,357.94894756277694,33,49.0,97.0,2015,ALUMINA LIMITED,
48,98,66.0,366.0,91,362.0,43,70.0,629.0,10,17.0,15,200.0,35.0,902.0,11,93.0,7.0,2015,HARMONY GOLD MINING COMPANY LIMITED,
28,84,92.0,1.0,1,13.0,39,2.0,917.0,8,72.0,19,599.0,2.0,44.0,4,52.0,50.0,2015,POLYUS PAO,-0.3532
14,50,27.0,109.0,41,927.0,17,96.0,630.0,4,12.0,7,415.0,2.0,67.0,16,85.0,83.0,2015,KINROSS GOLD CORPORATION,
16,47,98.0,667.0,39,247.0,19,93.0,343.0,4,34.0,7,389.0,50.0,73.0,4,35.0,47.0,2015,CONSTELLIUM NV,-1.2045000000000001
6,3,48.0,248.0,13,982.0,7,96.0,157.0,1,84.0,2,566.0,52.0,558.0,9,51.0,16.0,2015,PETROPAVLOVSK PLC,-4.9137
2,8,87.0,29.0,5,650.0,2,69.0,84.0,59,706.0,1,50.0,20.0,243.0,7,61.0,97.0,2015,REGIS RESOURCES LIMITED,-1.0632
4,80,84.0,136.0,14,81.0,5,69.0,814.0,1,28.0,2,682.0,1.0,59.0,4,29.0,37.0,2015,YAMANA GOLD INCORPORATED,-5.7517
4,93,34.0,423.0,20,712.0,5,70.0,58.0,1,32.0,2,674.0,80.0,388.0,3,45.0,48.0,2015,IAMGOLD CORP,
7,22,16.0,411.0,17,765.0,9,47.0,993.0,2,17.0,3,265.0,28.0,971.0,6,43.0,531.0,2015,EVOLUTION MINING LTD,-0.8493
4,45,63.0,11.0,14,678.0,4,74.0,678.0,63,725.0,3,365.0,3.0,2.0,1,92.0,65.0,2015,COEUR MINING INC,
2,70,28.0,786.0,13,512.0,2,92.0,559.0,67,927.0,1,608.0,62.0,496.0,2,91.0,62.0,2015,NEW GOLD INC,
4,33,92.0,535.0,12,180.0,5,42.0,529.0,1,22.0,2,332.0,46.0,178.0,94,4.0,982.0,2015,PAN AFRICAN RESOURCES PLC,-2.4167
4,12,99.0,867.0,9,282.0,5,19.0,287.0,1,21.0,1,703.0,54.0,698.0,56,29.0,569.0,2015,CENTERRA GOLD INC.,-0.5392
2,93,66.0,782.0,13,654.0,3,27.0,240.0,76,94.0,1,679.0,59.0,146.0,1,34.0,155.0,2015,PAN AMERICAN SILVER CORPORATION,
94,67,379.0,445.7999546896239,3,197.0,1,15.0,622.0,23,113.0,608,418.64977022698787,23.0,926.0,91,42.0,876.0,2015,ST BARBARA LIMITED,-0.2868
1,47,14.0,124.0,5,487.0,1,39.0,876.0,10,295.0,1,327.0,1.0,43.0,34,58.0,216.0,2015,ALACER GOLD CORP,-0.198
97,96,273.0,445.7999546896239,2,709.0,1,25.0,612.0,27,634.0,505,418.64977022698787,10.0,870.0,1,46.0,603.0,2015,SARACEN MINERAL HOLDINGS LIMITED,-0.8454999999999999
4,58,89.0,635.0,35,48.0,4,82.0,686.0,1,60.0,7,294.0,1.0,74.0,1,23.0,27.0,2015,AGNICO-EAGLE MINES LTD,0.2625
32,31,30.0,994.0,5,5.0,82,62.0,898.0,17,87.0,4,136.0,22.0,804.0,31,34.0,681.0,2015,DUNDEE PRECIOUS METALS INC.,
53,15,56.0,958.0,1,98.0,58,68.0,800.0,13,62.0,26,570.0,47.0,22.0,78,57.0,50.0,2015,MOSAIC CO,-1.0307
4,90,77.0,861.0,11,764.0,6,50.0,81.0,1,51.0,2,138.0,4.0,35.0,13,20.0,7.0,2015,TAIWAN FERTILIZER COMPANY LIMITED,-2.8594999999999997
14,6,74.0,578.0,32,541.0,18,65.0,880.0,4,36.0,5,938.0,5.0,440.0,31,18.0,194.0,2015,STAGECOACH GROUP PLC,-0.5265
12,72,96.0,366.0,29,155.0,16,54.0,258.0,3,86.0,18,602.0,68.0,912.0,41,53.0,64.0,2015,COMFORTDELGRO CORPORATION LTD,-0.42060000000000003
10,79,21.0,973.0,24,983.0,14,29.0,834.0,3,34.0,4,561.0,4.0,546.0,21,43.0,650.0,2015,NIPPON EXPRESS CO LIMITED,-0.2648
9,91,29.0,379.0,1,11.0,17,96.0,764.0,3,27.0,22,849.0,10.0,271.0,45,54.0,93.0,2015,FIRSTGROUP PLC,-0.2869
9,24,43.0,99.0,21,140.0,12,29.0,534.0,2,88.0,3,848.0,13.0,357.94894756277694,85,28.0,438.0,2015,"RYDER SYSTEM,INC. ",-0.2028
9,24,3.0,871.0,21,354.0,12,25.0,918.0,2,87.0,3,896.0,3.0,259.0,5,4.0,745.0,2015,NATIONAL EXPRESS GROUP PLC,-0.3835
2,52,81.0,588.0,5,919.0,3,33.0,82.0,77,788.0,1,84.0,2.0,503.0,1,74.0,73.0,2015,ATLANTIA SPA,-0.0179
3,39,9.0,547.0,8,567.0,4,41.0,139.0,1,1.0,1,22.0,12.0,173.0,6,91.0,936.0,2015,JSL SA,-0.2396
3,32,35.0,699.0,7,715.0,4,39.0,832.0,1,2.0,1,413.0,3.0,140.0,9,0.0,766.0,2015,TAIWAN HIGH SPEED RAIL CORPORATION,-0.0556
26,42,338.0,445.7999546896239,741,400.9971119806223,35,901.0,437.0365710630131,8,273.0,139,418.64977022698787,86.52003377341111,357.94894756277694,13,70.0,806.0,2015,EUROPCAR MOBILITY GROUP SA,-0.0138
10,68,232.0,445.7999546896239,315,400.9971119806223,13,240.0,437.0365710630131,2,986.0,60,418.64977022698787,1.0,43.0,5,249.0,333.03157793395593,2015,NORTHGATE PLC,-0.0077
4,42,307.0,445.7999546896239,101,400.9971119806223,5,883.0,437.0365710630131,1,379.0,18,418.64977022698787,86.52003377341111,357.94894756277694,1,15.0,941.0,2015,ALEATICA SAB DE CV,-0.0008
1,72,64.0,48.0,3,94.0,2,29.0,61.0,53,83.0,71,869.0,2.0,417.0,96,76.0,411.0,2015,AGGREKO PLC,-4.4347
1,15,63.0,15.0,2,64.0,1,53.0,68.0,35,97.0,48,248.0,14.0,883.0,82,56.0,503.0,2015,CARNIVAL CORP,-0.45990000000000003
1,15,59.0,53.0,2,64.0,1,53.0,67.0,35,98.0,48,191.0,9.0,716.0,82,59.0,546.0,2015,CARNIVAL PLC,-0.6975
43,61,49.0,985.0,99,832.0,57,98.0,880.0,13,58.0,18,175.0,2.0,705.0,23,88.0,751.0,2015,"MARRIOTT INTERNATIONAL,INC. ",-0.33020000000000005
42,41,60.0,58.0,2,49.0,64,63.0,406.0,13,51.0,49,616.0,1.0,19.0,27,15.0,406.0,2015,TUI AG,-0.4253
34,8,65.0,17.0,78,365.0,45,25.0,283.0,10,55.0,14,288.0,12.0,412.0,62,5.0,818.0,2015,"YUM! BRANDS,INC. ",-0.1778
25,93,86.0,473.0,59,365.0,34,49.0,705.0,8,8.0,10,802.0,1.0,242.0,4,5.0,14.0,2015,INTERCONTINENTAL HOTELS GROUP PLC,-0.4454
24,92,20.0,711.0,57,795.0,32,98.0,832.0,7,63.0,10,569.0,24.0,69.0,13,43.0,56.0,2015,MCDONALD'S CORP,-0.0348
17,72,19.0,382.0,40,608.0,23,55.0,385.0,5,51.0,7,396.0,2.0,408.0,5,74.0,21.0,2015,HYATT HOTELS CORPORATION,-0.7222
19,19,86.0,910.0,44,68.0,25,53.0,951.0,5,98.0,8,23.0,2.0,661.0,2,58.0,90.0,2015,ACCOR,-0.3061
14,30,87.0,438.0,33,353.0,19,4.0,492.0,4,45.0,6,68.0,91.0,618.0,3,33.0,90.0,2015,TRANSAT AT INC,-5.7938
15,7,51.0,502.0,35,79.0,19,93.0,91.0,4,60.0,6,422.0,18.0,150.0,8,8.0,912.0,2015,STARBUCKS CORPORATION,-0.046
8,84,17.0,900.0,20,433.0,11,71.0,744.0,2,72.0,3,732.0,6.0,406.0,4,78.0,560.0,2015,"DARDEN RESTAURANTS,INC. ",-0.1931
5,9,86.0,479.0,11,835.0,6,74.0,679.0,1,56.0,2,165.0,5.0,243.0,2,6.0,14.0,2015,WYNDHAM DESTINATIONS INC,-0.0705
3,47,16.0,147.0,8,63.0,4,61.0,589.0,1,8.0,1,462.0,3.0,253.0,4,73.0,540.0,2015,MITCHELLS & BUTLERS PLC,-0.07400000000000001
1,49,1.0,943.0,3,450.0,1,97.0,761.0,45,877.0,624,418.64977022698787,3.0,345.0,1,78.0,57.0,2015,CAFE DE CORAL HOLDINGS LTD.,-0.3948
3,3,82.0,231.0,7,101.0,4,3.0,919.0,94,562.0,1,285.0,4.0,38.0,20,52.0,531.0,2015,WHITBREAD PLC,-0.044800000000000006
3,5,14.0,559.0,7,87.0,4,14.0,24.0,93,741.0,1,292.0,2.0,709.0,1,64.0,836.0,2015,DOWNER EDI LIMITED,-0.1376
2,48,73.0,158.0,5,730.0,3,30.0,954.0,77,547.0,1,43.0,675.0,357.94894756277694,34,59.0,392.0,2015,ELIS SERVICES SA,-0.17300000000000001
55,52,42.0,445.7999546896239,900,400.9971119806223,23,640.0,437.0365710630131,4,997.0,1,170.0,1.0,80.0,2,15.0,72.0,2015,MINOR INTERNATIONAL PUBLIC COMPANY LIMITED,-0.3147
2,46,64.0,921.0,5,730.0,3,27.0,946.0,76,807.0,1,39.0,2.0,344.0,3,39.0,298.0,2015,J D WETHERSPOON PLC,-0.1533
1,18,86.0,428.0,2,751.0,1,57.0,750.0,36,604.0,498,418.64977022698787,2.0,611.0,1,3.0,74.0,2015,HONGKONG AND SHANGHAI HOTELS LIMITED (THE),-0.17170000000000002
1,98,26.0,196.0,4,745.0,2,61.0,551.0,58,902.0,846,418.64977022698787,16.0,590.0,1,3.0,574.0,2015,MANDARIN ORIENTAL INTERNATIONAL LTD,-0.024300000000000002
1,85,35.0,114.0,4,316.0,2,46.0,433.0,57,707.0,782,418.64977022698787,2.0,36.0,2,78.0,916.0,2015,GREENE KING PLC,-0.0506
1,83,55.0,203.0,4,778.0,2,46.0,215.0,57,105.0,878,418.64977022698787,9.0,448.0,1,0.0,406.0,2015,SODEXO,-0.0154
50,57,355.0,445.7999546896239,1,226.0,66,227.0,437.0365710630131,14,954.0,219,418.64977022698787,2.0,306.0,1,25.0,84.0,2015,NH HOTEL GROUP SA,-0.4451
1,63,35.0,736.0,3,785.0,2,17.0,210.0,50,880.0,687,418.64977022698787,1.0,309.0,4,40.0,240.0,2015,MARSTON'S PLC,-0.0383
1,48,65.0,687.0,3,380.0,1,86.0,371.0,43,441.0,614,418.64977022698787,4.0,842.0,2,60.0,934.0,2015,ISS AS,-0.023799999999999998
1,42,75.0,450.0,3,405.0,2,0.0,456.0,42,694.0,622,418.64977022698787,3.0,505.0,75,72.0,333.03157793395593,2015,BRAMBLES LIMITED,-0.015600000000000001
1,18,40.0,259.0,3,757.0,1,56.0,417.0,35,741.0,636,418.64977022698787,27.0,623.0,24,69.0,980.0,2015,COMPASS GROUP PLC,-0.006500000000000001
1,38,81.0,386.0,3,224.0,1,84.0,568.0,43,228.0,584,418.64977022698787,1.0,294.0,1,88.0,761.0,2015,GREGGS PLC,-0.13269999999999998
1,24,63.0,763.0,3,7.0,1,64.0,973.0,38,478.0,545,418.64977022698787,6.0,430.0,1,4.0,753.0,2015,SECURITAS AB,-0.0285
1,8,79.0,481.0,2,554.0,1,44.0,931.0,33,908.0,466,418.64977022698787,1.0,69.0,4,83.0,652.0,2015,SOCIETE B I C SA,-0.0253
86,12,964.0,445.7999546896239,2,168.0,1,11.0,575.0,24,511.0,383,418.64977022698787,6.0,632.0,13,53.0,81.0,2015,"PROSEGUR,COMPANIA DE SEGURIDAD,S.A. ",-0.0292
96,59,673.0,445.7999546896239,3,740.0,1,28.0,618.0,27,605.0,625,418.64977022698787,38.0,730.0,48,531.0,333.03157793395593,2015,BILFINGER SE,-0.0666
96,2,231.0,445.7999546896239,2,309.0,1,25.0,493.0,28,69.0,427,418.64977022698787,3.0,389.0,49,353.0,333.03157793395593,2015,PITNEY BOWES INC.,-0.0154
90,60,2.0,445.7999546896239,2,180.0,1,20.0,387.0,28,129.0,392,418.64977022698787,2.0,837.0,2,96.0,732.0,2015,SSP GROUP LIMITED,-0.07
87,61,922.0,445.7999546896239,2,44.0,1,16.0,490.0,27,275.0,370,418.64977022698787,1.0,61.0,1,40.0,424.0,2015,RESTAURANT GROUP PLC,-0.0691
69,67,797.0,445.7999546896239,1,763.0,92,656.0,437.0365710630131,21,518.0,313,418.64977022698787,2.0,781.0,13,71.0,267.0,2015,MCDONALD'S HOLDINGS COMPANY JAPAN LTD,
63,40,420.0,445.7999546896239,1,443.0,82,803.0,437.0365710630131,19,374.0,265,418.64977022698787,12.0,339.0,34,68.0,333.03157793395593,2015,SECOM CO LTD,-0.0063
30,19,687.0,445.7999546896239,683,400.9971119806223,39,931.0,437.0365710630131,9,286.0,124,418.64977022698787,2.0,110.0,27,24.0,542.0,2015,CITY LODGE HOTELS LTD,-0.1981
49,75,259.0,445.7999546896239,1,124.0,66,58.0,437.0365710630131,15,300.0,206,418.64977022698787,4.0,466.0,1,0.0,106.0,2015,KOKUYO CO LTD,-0.0559
48,3,75.0,445.7999546896239,1,141.0,62,13.0,437.0365710630131,13,799.0,205,418.64977022698787,2.0,29.0,2,55.0,38.0,2015,"HERMAN MILLER,INC. ",-0.0292
45,82,296.0,445.7999546896239,1,106.0,61,95.0,437.0365710630131,14,132.0,202,418.64977022698787,3.0,231.0,24,849.0,333.03157793395593,2015,OKAMURA CORPORATION,-0.0643
39,42,497.0,445.7999546896239,1,230.0,52,409.0,437.0365710630131,11,891.0,209,418.64977022698787,5.0,368.0,20,907.0,333.03157793395593,2015,SOHGO SECURITY SERVICES CO. LTD,-0.021099999999999997
24,75,388.0,445.7999546896239,584,400.9971119806223,32,904.0,437.0365710630131,7,698.0,105,418.64977022698787,473.0,357.94894756277694,54,724.0,333.03157793395593,2015,DIGNITY PLC,-0.0177
22,11,77.0,445.7999546896239,486,400.9971119806223,28,829.0,437.0365710630131,6,569.0,89,418.64977022698787,5.0,315.0,11,550.0,333.03157793395593,2015,FAMOUS BRANDS LIMITED,-0.052199999999999996
16,4,165.0,445.7999546896239,414,400.9971119806223,20,401.0,437.0365710630131,4,212.0,78,418.64977022698787,1.0,431.0,94,283.0,333.03157793395593,2015,ACCO BRANDS CORPORATION,-0.0106
14,81,70.0,445.7999546896239,346,400.9971119806223,19,663.0,437.0365710630131,4,601.0,63,418.64977022698787,285.0,357.94894756277694,9,737.0,333.03157793395593,2015,PANDOX AB,-0.0123
13,38,29.0,445.7999546896239,325,400.9971119806223,17,777.0,437.0365710630131,4,151.0,58,418.64977022698787,490.0,357.94894756277694,50,36.0,333.03157793395593,2015,DOMINO'S PIZZA GROUP PLC,-0.0134
11,43,557.0,445.7999546896239,296,400.9971119806223,15,174.0,437.0365710630131,3,527.0,52,418.64977022698787,904.0,357.94894756277694,85,14.0,333.03157793395593,2015,HOMESERVE PLC,-0.0109
8,75,167.0,445.7999546896239,226,400.9971119806223,11,138.0,437.0365710630131,2,305.0,43,418.64977022698787,768.0,357.94894756277694,5,171.0,333.03157793395593,2015,DUNKIN BRANDS GROUP INC,-0.0025
5,72,455.0,445.7999546896239,131,400.9971119806223,7,615.0,437.0365710630131,1,784.0,24,418.64977022698787,17.0,357.94894756277694,3,137.0,333.03157793395593,2015,FAR GLORY HOTEL CO LTD,-0.1865
4,57,943.0,445.7999546896239,136,400.9971119806223,6,204.0,437.0365710630131,1,421.0,25,418.64977022698787,510.0,357.94894756277694,46,219.0,333.03157793395593,2015,EDENRED S.A,-0.0014000000000000002
3,20,943.0,445.7999546896239,110,400.9971119806223,4,232.0,437.0365710630131,959,280.59339193219273,18,418.64977022698787,968.0,357.94894756277694,86,4.0,333.03157793395593,2015,EI GROUP PLC,-0.001
1,78,237.0,445.7999546896239,54,400.9971119806223,2,358.0,437.0365710630131,541,280.59339193219273,9,418.64977022698787,338.0,357.94894756277694,30,428.0,333.03157793395593,2015,PAYPOINT PLC,-0.003
35,48,41.0,116.0,4,87.0,47,6.0,922.0,13,73.0,59,454.0,7.0,860.0,1,30.0,36.0,2015,ROYAL CARIBBEAN CRUISES LTD.,0.27149999999999996
3,94,85.0,60.0,12,97.0,4,48.0,96.0,1,4.0,1,88.0,52.0,59.0,34,80.0,39.0,2015,ARCONIC INC,-2.2144
86,16,58.0,688.0,2,33.0,1,5.0,39.0,24,33.0,40,653.0,32.0,46.0,4,33.0,32.0,2015,OJI HOLDINGS CORPORATION,-2.373
76,43,16.0,369.0,2,23.0,95,54.0,721.0,21,81.0,39,357.0,25.0,36.0,3,52.0,7.0,2015,NIPPON PAPER INDUSTRIES COMPANY LIMITED,-4.1374
61,90,83.0,618.0,1,47.0,75,89.0,852.0,17,69.0,2,31.0,2.0,21.0,15,20.0,93.0,2015,BILLERUDKORSNAS AB (PUBL),-3.2955
45,54,0.0,530.0,1,85.0,60,39.0,714.0,13,55.0,31,876.0,8.0,14.0,4,11.0,5.0,2015,MONDI PLC,-0.6711
37,91,45.0,4.0,1,30.0,43,63.0,72.0,9,77.0,21,331.0,1.0,73.0,5,94.0,56.0,2015,RESOLUTE FOREST PRODUCTS INC,
12,84,47.0,821.0,62,292.0,10,15.0,172.0,1,82.0,11,439.0,37.0,60.0,17,91.0,85.0,2015,BAE SYSTEMS PLC,-0.1623
20,16,49.0,869.0,53,652.0,25,21.0,44.0,5,79.0,9,785.0,8.0,55.0,4,17.0,20.0,2015,DS SMITH PLC,-0.6504000000000001
14,39,10.0,514.0,36,476.0,18,14.0,438.0,4,21.0,6,644.0,8.0,13.0,9,14.0,27.0,2015,BIO PAPPEL SAB DE CV,-2.2685
18,48,68.0,534.0,72,887.0,13,86.0,413.0,2,32.0,13,6.0,11.0,58.0,2,36.0,22.0,2015,SONOCO PRODUCTS CO,-0.4874
16,15,3.0,985.0,42,193.0,20,49.0,944.0,4,75.0,7,184.0,5.0,93.0,3,35.0,13.0,2015,YFY INC,-3.8748
15,89,76.0,231.0,42,110.0,20,71.0,336.0,4,78.0,7,581.0,4.0,4.0,78,66.0,421.0,2015,CHENG LOONG CORPORATION,-3.1494999999999997
9,72,62.0,417.0,36,177.0,7,27.0,632.0,1,38.0,6,161.0,7.0,7.0,27,82.0,950.0,2015,HUHTAMAKI OYJ,-0.4524
8,47,53.0,989.0,24,964.0,11,4.0,518.0,2,54.0,4,322.0,1.0,95.0,1,12.0,35.0,2015,CHUNG HWA PULP CORPORATION,-4.1229000000000005
7,60,11.0,107.0,19,806.0,9,82.0,768.0,2,19.0,3,505.0,1.0,35.0,97,19.0,882.0,2015,ORORA LTD,-0.5815
4,10,22.0,698.0,10,294.0,5,46.0,524.0,1,25.0,1,907.0,40.0,126.0,2,85.0,6.0,2015,LEONARDO SPA,-6.4676
2,66,97.0,641.0,6,649.0,3,47.0,41.0,80,747.0,1,183.0,12.0,771.0,68,99.0,141.0,2015,MOORIM P&P COMPANY LIMITED,-1.0949
1,39,96.0,778.0,3,719.0,1,76.0,502.0,40,858.0,628,418.64977022698787,58.0,430.0,32,89.0,587.0,2015,TAIWAN PULP & PAPER CORPORATION,-2.0446
71,14,47.0,445.7999546896239,3,125.0,63,77.0,437.0365710630131,12,258.0,573,418.64977022698787,1.0,71.0,81,59.0,791.0,2015,QINETIQ GROUP,-0.1043
84,59,406.0,445.7999546896239,2,860.0,93,14.0,437.0365710630131,20,243.0,523,418.64977022698787,1.0,5.0,50,65.0,789.0,2015,DE LA RUE PLC,-0.1341
18,81,96.0,445.7999546896239,1,854.0,4,971.0,437.0365710630131,3,572.0,342,418.64977022698787,1.0,62.0,77,32.0,247.0,2015,ULTRA ELECTRONICS HOLDINGS PLC,-0.08349999999999999
46,8,967.0,445.7999546896239,1,794.0,45,719.0,437.0365710630131,9,469.0,329,418.64977022698787,84.0,526.0,3,90.0,98.0,2015,CHEMRING GROUP PLC,-0.17079999999999998
10,2,284.0,445.7999546896239,493,400.9971119806223,7,784.0,437.0365710630131,1,380.0,90,418.64977022698787,30.0,91.0,14,33.0,576.0,2015,AVON RUBBER P.L.C.,-0.0885
5,58,27.0,65.0,29,32.0,7,31.0,47.0,1,61.0,4,19.0,39.0,613.0,2,54.0,71.0,2015,SASOL LTD,-2.7643
2,54,65.0,25.0,5,91.0,3,8.0,80.0,71,33.0,1,7.0,1.0,45.0,13,71.0,78.0,2015,BASF SE,-0.4067
64,79,16.0,377.0,2,70.0,79,64.0,532.0,17,62.0,38,624.0,12.0,44.0,1,68.0,86.0,2015,EASTMAN CHEMICAL COMPANY,-1.4981
1,20,44.0,2.0,3,7.0,1,56.0,52.0,36,34.0,52,664.0,7.0,37.0,48,92.0,89.0,2015,CHEMOURS CO,-7.584099999999999
1,45,37.0,5.0,4,6.0,1,96.0,38.0,44,85.0,73,273.0,7.0,29.0,78,87.0,851.0,2015,SOLVAY SOCIETE ANONYME,-1.3353
1,12,79.0,58.0,2,67.0,1,26.0,37.0,28,69.0,48,146.0,1.0,82.0,50,45.0,438.0,2015,MITSUBISHI CHEMICAL HOLDINGS CORPORATION,-0.8471
45,91,99.0,523.0,1,26.0,44,27.0,659.0,9,94.0,20,226.0,1.0,18.0,52,39.0,5.0,2015,SUMITOMO CHEMICAL CO LIMITED,-0.9448000000000001
45,93,54.0,249.0,1,32.0,60,39.0,528.0,13,64.0,21,708.0,6.0,82.0,12,85.0,97.0,2015,ARKEMA SA,-0.9645999999999999
29,2,16.0,339.0,1,52.0,28,95.0,348.0,6,38.0,16,121.0,11.0,59.0,21,73.0,39.0,2015,INCITEC PIVOT LTD,-1.3592
28,37,12.0,542.0,68,339.0,36,79.0,189.0,8,52.0,12,109.0,6.0,35.0,75,77.0,634.0,2015,OCI COMPANY LIMITED,
